465	10985	372	10752	0.982918	4.345679
629	113146	372	10752	0.977942	3.888889
681	114788	372	10752	0.315713	0.000000
838	120114	372	10752	0.777237	1.133333
1031	129446	372	10752	0.992982	4.961538
1081	131873	372	10752	0.977942	3.888889
1327	1462	372	10752	0.880647	1.750000
1425	1499	372	10752	0.992239	3.733333
1524	154664	372	10752	0.666209	0.825000
1792	1756	372	10752	0.406589	0.000000
1797	1768	372	10752	0.977942	3.888889
1798	1769	372	10752	0.880647	1.750000
1799	1770	372	10752	0.972231	3.515152
1887	196385	372	10752	0.977942	3.888889
2068	213	372	10752	0.998785	6.979592
2120	2196	372	10752	0.880647	1.750000
2149	2200	372	10752	0.977942	3.888889
2156	2201	372	10752	0.995897	5.931818
2205	221935	372	10752	0.977942	3.888889
2448	2312	372	10752	0.840998	1.441667
2525	23224	372	10752	0.861187	1.581818
3195	26960	372	10752	0.982918	4.345679
3328	27445	372	10752	0.950639	2.714286
3432	284217	372	10752	0.880647	1.750000
3887	338	372	10752	0.963121	2.778409
3975	341640	372	10752	0.977942	3.888889
4597	4035	372	10752	0.861187	1.581818
4598	4036	372	10752	0.880647	1.750000
4898	4703	372	10752	0.880647	1.750000
5501	53353	372	10752	0.922496	2.196078
5684	54768	372	10752	0.982918	4.345679
5692	54798	372	10752	0.520653	0.000000
6168	5591	372	10752	0.982918	4.345679
6251	56171	372	10752	0.520653	0.000000
6482	57448	372	10752	0.861187	1.581818
6562	57578	372	10752	0.982918	4.345679
6663	5783	372	10752	0.520653	0.000000
6716	58508	372	10752	0.820201	1.323077
6764	5925	372	10752	0.798912	1.221429
6866	6101	372	10752	0.880647	1.750000
6906	6262	372	10752	0.875644	1.735450
6907	6263	372	10752	0.977942	3.888889
7103	64478	372	10752	0.992982	4.961538
7226	65217	372	10752	0.520653	0.000000
7356	6708	372	10752	0.995897	5.931818
7563	7157	372	10752	0.757676	1.251232
7608	7273	372	10752	0.836597	1.501401
7679	7399	372	10752	0.988904	4.250000
7822	777	372	10752	0.755273	1.056250
8170	80144	372	10752	0.982918	4.345679
8211	8029	372	10752	0.998518	8.296875
8277	8085	372	10752	0.880647	1.750000
8397	8289	372	10752	0.755273	1.056250
8407	8314	372	10752	0.520653	0.000000
8494	83872	372	10752	0.460420	0.000000
8526	84033	372	10752	0.733109	0.988235
8530	84059	372	10752	0.950639	2.714286
9065	8924	372	10752	0.861187	1.581818
9372	93035	372	10752	0.995897	5.931818
9453	94025	372	10752	0.968163	2.732143
372	10752	465	10985	0.982918	4.345679
629	113146	465	10985	0.999995	21.190476
681	114788	465	10985	0.922496	2.196078
838	120114	465	10985	0.777237	1.133333
1031	129446	465	10985	0.777237	1.133333
1081	131873	465	10985	0.861187	1.581818
1327	1462	465	10985	0.880647	1.750000
1425	1499	465	10985	0.419275	0.616780
1524	154664	465	10985	0.980224	3.479167
1792	1756	465	10985	0.958579	2.940171
1797	1768	465	10985	0.861187	1.581818
1798	1769	465	10985	0.880647	1.750000
1799	1770	465	10985	0.840998	1.441667
1887	196385	465	10985	0.861187	1.581818
2068	213	465	10985	0.932582	2.347222
2120	2196	465	10985	0.982918	4.345679
2149	2200	465	10985	0.861187	1.581818
2156	2201	465	10985	0.995897	5.931818
2205	221935	465	10985	0.861187	1.581818
2448	2312	465	10985	0.972231	3.515152
2525	23224	465	10985	0.861187	1.581818
3195	26960	465	10985	0.520653	0.000000
3328	27445	465	10985	0.950639	2.714286
3432	284217	465	10985	0.520653	0.000000
3887	338	465	10985	0.999285	6.875000
3975	341640	465	10985	0.861187	1.581818
4597	4035	465	10985	0.977942	3.888889
4598	4036	465	10985	0.982918	4.345679
4898	4703	465	10985	0.982918	4.345679
5501	53353	465	10985	0.986373	3.960938
5684	54768	465	10985	0.880647	1.750000
5692	54798	465	10985	0.880647	1.750000
6168	5591	465	10985	0.982918	4.345679
6251	56171	465	10985	0.520653	0.000000
6482	57448	465	10985	0.977942	3.888889
6562	57578	465	10985	0.520653	0.000000
6663	5783	465	10985	0.982918	4.345679
6716	58508	465	10985	0.432744	0.000000
6764	5925	465	10985	0.798912	1.221429
6866	6101	465	10985	0.520653	0.000000
6906	6262	465	10985	0.995854	4.992481
6907	6263	465	10985	0.861187	1.581818
7103	64478	465	10985	0.777237	1.133333
7226	65217	465	10985	0.520653	0.000000
7356	6708	465	10985	0.820201	1.323077
7563	7157	465	10985	0.999366	6.469136
7608	7273	465	10985	0.627825	0.959135
7679	7399	465	10985	0.733109	0.988235
7822	777	465	10985	0.941969	2.518519
8170	80144	465	10985	0.982918	4.345679
8211	8029	465	10985	0.982918	4.345679
8277	8085	465	10985	0.880647	1.750000
8397	8289	465	10985	0.941969	2.518519
8407	8314	465	10985	0.520653	0.000000
8494	83872	465	10985	0.460420	0.000000
8526	84033	465	10985	0.932582	2.347222
8530	84059	465	10985	0.950639	2.714286
9065	8924	465	10985	0.861187	1.581818
9372	93035	465	10985	0.995897	5.931818
9453	94025	465	10985	0.879198	1.727273
372	10752	629	113146	0.977942	3.888889
465	10985	629	113146	0.999995	21.190476
681	114788	629	113146	0.672384	0.838384
838	120114	629	113146	0.745181	1.024242
1031	129446	629	113146	0.745181	1.024242
1081	131873	629	113146	0.839099	1.429752
1327	1462	629	113146	0.861187	1.581818
1425	1499	629	113146	0.352972	0.551020
1524	154664	629	113146	0.995773	4.911765
1792	1756	629	113146	0.999242	7.863636
1797	1768	629	113146	0.971631	3.480000
1798	1769	629	113146	0.977942	3.888889
1799	1770	629	113146	0.816312	1.303030
1887	196385	629	113146	0.971631	3.480000
2068	213	629	113146	0.696665	0.893048
2120	2196	629	113146	0.861187	1.581818
2149	2200	629	113146	0.996876	6.481481
2156	2201	629	113146	0.956335	2.866667
2205	221935	629	113146	0.839099	1.429752
2448	2312	629	113146	0.995641	5.800000
2525	23224	629	113146	0.457931	0.000000
3195	26960	629	113146	0.489695	0.000000
3328	27445	629	113146	0.937517	2.428571
3432	284217	629	113146	0.489695	0.000000
3887	338	629	113146	0.815117	1.400000
3975	341640	629	113146	0.839099	1.429752
4597	4035	629	113146	0.839099	1.429752
4598	4036	629	113146	0.861187	1.581818
4898	4703	629	113146	0.977942	3.888889
5501	53353	629	113146	0.980848	3.500000
5684	54768	629	113146	0.861187	1.581818
5692	54798	629	113146	0.861187	1.581818
6168	5591	629	113146	0.997844	7.333333
6251	56171	629	113146	0.861187	1.581818
6482	57448	629	113146	0.971631	3.480000
6562	57578	629	113146	0.489695	0.000000
6663	5783	629	113146	0.489695	0.000000
6716	58508	629	113146	0.399996	0.000000
6764	5925	629	113146	0.769223	1.103896
6866	6101	629	113146	0.489695	0.000000
6906	6262	629	113146	0.993456	4.342105
6907	6263	629	113146	0.839099	1.429752
7103	64478	629	113146	0.990006	4.384615
7226	65217	629	113146	0.861187	1.581818
7356	6708	629	113146	0.994106	5.242424
7563	7157	629	113146	0.988990	3.283636
7608	7273	629	113146	0.917172	1.914286
7679	7399	629	113146	0.915330	2.100000
7822	777	629	113146	0.926832	2.253333
8170	80144	629	113146	0.977942	3.888889
8211	8029	629	113146	0.997844	7.333333
8277	8085	629	113146	0.977942	3.888889
8397	8289	629	113146	0.325595	0.000000
8407	8314	629	113146	0.861187	1.581818
8494	83872	629	113146	0.999654	9.722222
8526	84033	629	113146	0.915330	2.100000
8530	84059	629	113146	0.745181	1.024242
9065	8924	629	113146	0.971631	3.480000
9372	93035	629	113146	0.994106	5.242424
9453	94025	629	113146	0.952774	2.375000
372	10752	681	114788	0.315713	0.000000
465	10985	681	114788	0.922496	2.196078
629	113146	681	114788	0.672384	0.838384
838	120114	681	114788	0.945770	2.365385
1031	129446	681	114788	0.524943	0.600000
1081	131873	681	114788	0.903046	1.964706
1327	1462	681	114788	0.710828	0.927778
1425	1499	681	114788	0.916486	1.763258
1524	154664	681	114788	0.992013	3.593750
1792	1756	681	114788	0.560396	0.646825
1797	1768	681	114788	0.672384	0.838384
1798	1769	681	114788	0.315713	0.000000
1799	1770	681	114788	0.634321	0.763889
1887	196385	681	114788	0.903046	1.964706
2068	213	681	114788	0.145902	0.000000
2120	2196	681	114788	0.710828	0.927778
2149	2200	681	114788	0.903046	1.964706
2156	2201	681	114788	0.858751	1.617647
2205	221935	681	114788	0.672384	0.838384
2448	2312	681	114788	0.996071	4.977778
2525	23224	681	114788	0.903046	1.964706
3195	26960	681	114788	0.710828	0.927778
3328	27445	681	114788	0.945770	2.365385
3432	284217	681	114788	0.710828	0.927778
3887	338	681	114788	0.790930	1.321023
3975	341640	681	114788	0.903046	1.964706
4597	4035	681	114788	0.903046	1.964706
4598	4036	681	114788	0.710828	0.927778
4898	4703	681	114788	0.986373	3.960938
5501	53353	681	114788	0.725832	1.107266
5684	54768	681	114788	0.710828	0.927778
5692	54798	681	114788	0.710828	0.927778
6168	5591	681	114788	0.986373	3.960938
6251	56171	681	114788	0.986373	3.960938
6482	57448	681	114788	0.283289	0.000000
6562	57578	681	114788	0.710828	0.927778
6663	5783	681	114788	0.922496	2.196078
6716	58508	681	114788	0.227661	0.000000
6764	5925	681	114788	0.834294	1.484163
6866	6101	681	114788	0.922496	2.196078
6906	6262	681	114788	0.314752	0.391414
6907	6263	681	114788	0.672384	0.838384
7103	64478	681	114788	0.524943	0.600000
7226	65217	681	114788	0.710828	0.927778
7356	6708	681	114788	0.596916	0.700855
7563	7157	681	114788	0.961838	2.105660
7608	7273	681	114788	0.876489	1.567708
7679	7399	681	114788	0.145902	0.000000
7822	777	681	114788	0.985406	3.364103
8170	80144	681	114788	0.922496	2.196078
8211	8029	681	114788	0.315713	0.000000
8277	8085	681	114788	0.710828	0.927778
8397	8289	681	114788	0.933574	2.183036
8407	8314	681	114788	0.710828	0.927778
8494	83872	681	114788	0.881735	1.775401
8526	84033	681	114788	0.754137	1.183824
8530	84059	681	114788	0.808569	1.369748
9065	8924	681	114788	0.672384	0.838384
9372	93035	681	114788	0.858751	1.617647
9453	94025	681	114788	0.989962	2.977011
372	10752	838	120114	0.777237	1.133333
465	10985	838	120114	0.777237	1.133333
629	113146	838	120114	0.745181	1.024242
681	114788	838	120114	0.945770	2.365385
1031	129446	838	120114	0.241680	0.000000
1081	131873	838	120114	0.937517	2.428571
1327	1462	838	120114	0.950639	2.714286
1425	1499	838	120114	0.594240	0.943262
1524	154664	838	120114	0.982642	3.196078
1792	1756	838	120114	0.889411	1.835165
1797	1768	838	120114	0.745181	1.024242
1798	1769	838	120114	0.992982	4.961538
1799	1770	838	120114	0.922883	2.194805
1887	196385	838	120114	0.990006	4.384615
2068	213	838	120114	0.830232	1.464286
2120	2196	838	120114	0.950639	2.714286
2149	2200	838	120114	0.990006	4.384615
2156	2201	838	120114	0.906816	2.000000
2205	221935	838	120114	0.348852	0.000000
2448	2312	838	120114	0.922883	2.194805
2525	23224	838	120114	0.937517	2.428571
3195	26960	838	120114	0.992982	4.961538
3328	27445	838	120114	0.970187	2.964497
3432	284217	838	120114	0.777237	1.133333
3887	338	838	120114	0.963153	2.523810
3975	341640	838	120114	0.937517	2.428571
4597	4035	838	120114	0.998933	7.166667
4598	4036	838	120114	0.992982	4.961538
4898	4703	838	120114	0.777237	1.133333
5501	53353	838	120114	0.945770	2.365385
5684	54768	838	120114	0.999960	13.181818
5692	54798	838	120114	0.950639	2.714286
6168	5591	838	120114	0.950639	2.714286
6251	56171	838	120114	0.950639	2.714286
6482	57448	838	120114	0.937517	2.428571
6562	57578	838	120114	0.950639	2.714286
6663	5783	838	120114	0.950639	2.714286
6716	58508	838	120114	0.680547	0.856410
6764	5925	838	120114	0.999974	11.400000
6866	6101	838	120114	0.950639	2.714286
6906	6262	838	120114	0.995057	4.090909
6907	6263	838	120114	0.937517	2.428571
7103	64478	838	120114	0.995189	4.666667
7226	65217	838	120114	0.381879	0.000000
7356	6708	838	120114	0.981793	3.545455
7563	7157	838	120114	0.991952	3.080863
7608	7273	838	120114	0.987196	2.829787
7679	7399	838	120114	0.954873	2.538462
7822	777	838	120114	0.963007	2.736264
8170	80144	838	120114	0.950639	2.714286
8211	8029	838	120114	0.950639	2.714286
8277	8085	838	120114	0.992982	4.961538
8397	8289	838	120114	0.585402	0.683333
