127	10142	76	10075	0.995770	7.107143
150	10178	76	10075	0.999914	17.336538
207	10260	76	10075	0.750057	0.000000
411	10594	76	10075	0.970441	3.993333
434	1063	76	10075	0.711445	0.000000
477	10721	76	10075	0.750057	0.000000
487	10735	76	10075	0.999753	12.545455
548	10847	76	10075	0.999874	15.384615
685	11078	76	10075	0.965057	3.624242
845	1130	76	10075	0.750057	0.000000
851	113146	76	10075	0.953079	2.663594
920	114784	76	10075	0.965057	3.624242
924	114788	76	10075	0.989597	4.974790
1118	120114	76	10075	0.965057	3.624242
1133	120892	76	10075	0.965057	3.624242
1146	1213	76	10075	0.750057	0.000000
1397	1293	76	10075	0.940158	2.640000
1400	129446	76	10075	0.606489	0.000000
1472	131873	76	10075	0.674701	0.000000
1632	140453	76	10075	0.657004	0.000000
1728	144132	76	10075	0.959318	3.316667
1780	1462	76	10075	0.953243	3.056410
1804	146754	76	10075	0.946850	2.833333
2041	154664	76	10075	0.657004	0.000000
2078	157680	76	10075	0.996623	7.766234
2401	1767	76	10075	0.711445	0.000000
2403	1769	76	10075	0.999290	9.138462
2404	1770	76	10075	0.940158	2.640000
2406	1778	76	10075	0.970441	3.993333
2412	1788	76	10075	0.750057	0.000000
2449	1834	76	10075	0.657004	0.000000
2626	201158	76	10075	0.393115	0.000000
2714	205717	76	10075	0.970441	3.993333
2822	2195	76	10075	0.986166	4.436090
2869	2201	76	10075	0.730512	0.000000
2911	221400	76	10075	0.750057	0.000000
3053	22874	76	10075	0.750057	0.000000
3141	23001	76	10075	0.953243	3.056410
3149	23013	76	10075	0.639743	0.000000
3154	23019	76	10075	0.711445	0.000000
3172	23037	76	10075	0.750057	0.000000
3181	23049	76	10075	0.750057	0.000000
3215	23095	76	10075	0.996623	7.766234
3225	23113	76	10075	0.970441	3.993333
3230	2312	76	10075	0.987953	4.690476
3247	23140	76	10075	0.946850	2.833333
3289	23195	76	10075	0.953243	3.056410
3307	23215	76	10075	0.730512	0.000000
3316	23224	76	10075	0.940158	2.640000
3326	2324	76	10075	0.953243	3.056410
3381	23312	76	10075	0.965057	3.624242
3406	23345	76	10075	0.969503	3.203297
3413	23352	76	10075	0.692845	0.000000
3482	23451	76	10075	0.711445	0.000000
3503	23499	76	10075	0.925944	2.321569
3523	23524	76	10075	0.750057	0.000000
3650	2475	76	10075	0.785660	1.163636
3652	2483	76	10075	0.959318	3.316667
3696	253959	76	10075	0.750057	0.000000
3904	259282	76	10075	0.711445	0.000000
3948	25981	76	10075	0.946850	2.833333
3998	26057	76	10075	0.970441	3.993333
4036	26154	76	10075	0.730512	0.000000
4207	26986	76	10075	0.946850	2.833333
4369	27445	76	10075	0.984234	4.207143
4584	285313	76	10075	0.750057	0.000000
4657	287	76	10075	0.692845	0.000000
4663	288	76	10075	0.902793	1.963333
4719	29072	76	10075	0.834371	1.468254
4887	29994	76	10075	0.730512	0.000000
5127	3371	76	10075	0.970441	3.993333
5139	338	76	10075	0.730512	0.000000
5247	341640	76	10075	0.692845	0.000000
5584	375449	76	10075	0.970441	3.993333
5744	388697	76	10075	0.997361	8.557143
5788	389763	76	10075	0.750057	0.000000
6006	4036	76	10075	0.987953	4.690476
6153	4233	76	10075	0.918456	2.188889
6173	4288	76	10075	0.997989	9.523810
6307	4583	76	10075	0.775975	1.127451
6309	4588	76	10075	0.475916	0.000000
6331	4622	76	10075	0.970441	3.993333
6338	463	76	10075	0.750057	0.000000
6363	4670	76	10075	0.730512	0.000000
6380	4703	76	10075	0.918456	2.188889
6391	472	76	10075	0.993695	6.071429
6407	4744	76	10075	0.657004	0.000000
6421	4771	76	10075	0.940158	2.640000
6472	4853	76	10075	0.711445	0.000000
6591	5042	76	10075	0.959318	3.316667
6770	51168	76	10075	0.997361	8.557143
7111	5290	76	10075	0.965057	3.624242
7126	5314	76	10075	0.992464	5.657143
7149	53353	76	10075	0.606489	0.000000
7208	54014	76	10075	0.959318	3.316667
7296	545	76	10075	0.970441	3.993333
7344	546	76	10075	0.970441	3.993333
7408	54798	76	10075	0.970441	3.993333
7433	54832	76	10075	0.692845	0.000000
7469	54882	76	10075	0.970441	3.993333
7668	55193	76	10075	0.744716	1.204545
7827	55567	76	10075	0.995770	7.107143
7873	55636	76	10075	0.965057	3.624242
8007	55814	76	10075	0.970441	3.993333
8152	56252	76	10075	0.997361	8.557143
8417	5728	76	10075	0.869132	1.625000
8452	57448	76	10075	0.998675	7.576923
8457	57453	76	10075	0.997989	9.523810
8591	57634	76	10075	0.965057	3.624242
8706	5803	76	10075	0.750057	0.000000
8746	58508	76	10075	0.352075	0.000000
8790	5903	76	10075	0.657004	0.000000
9015	6261	76	10075	0.574860	0.000000
9016	6262	76	10075	0.953243	3.056410
9017	6263	76	10075	0.674701	0.000000
9222	64324	76	10075	0.750057	0.000000
9286	64478	76	10075	0.991099	5.294643
9476	65217	76	10075	0.750057	0.000000
9570	6597	76	10075	0.657004	0.000000
9613	6651	76	10075	0.730512	0.000000
9625	667	76	10075	0.996464	5.625000
9643	6708	76	10075	0.940158	2.640000
9644	6709	76	10075	0.970441	3.993333
9817	7038	76	10075	0.999753	12.545455
9895	7157	76	10075	0.945470	2.493506
9936	7249	76	10075	0.750057	0.000000
9950	7273	76	10075	0.823509	1.422624
9956	727897	76	10075	0.823744	1.333333
10001	730051	76	10075	0.711445	0.000000
10052	7399	76	10075	0.544782	0.000000
10070	7428	76	10075	0.806098	1.354011
10084	7450	76	10075	0.997989	9.523810
10197	773	76	10075	0.965057	3.624242
10206	775	76	10075	0.933184	2.470833
10234	779	76	10075	0.959318	3.316667
10291	79026	76	10075	0.940158	2.640000
10436	79633	76	10075	0.953243	3.056410
10450	79659	76	10075	0.946850	2.833333
10516	79776	76	10075	0.997989	9.523810
10643	79987	76	10075	0.692845	0.000000
10674	80070	76	10075	0.750057	0.000000
10750	8029	76	10075	0.639743	0.000000
10801	80731	76	10075	0.959318	3.316667
10828	8085	76	10075	0.886316	1.778788
10985	8242	76	10075	0.833053	1.383333
10997	8289	76	10075	0.622908	0.000000
11008	8314	76	10075	0.996940	5.879599
11108	83872	76	10075	0.877806	1.698551
11148	84033	76	10075	0.946850	2.833333
11153	84059	76	10075	0.559632	0.000000
11203	84162	76	10075	0.959318	3.316667
11334	8452	76	10075	0.750057	0.000000
11370	84629	76	10075	0.711445	0.000000
11686	8632	76	10075	0.965057	3.624242
11695	8642	76	10075	0.970441	3.993333
11731	8701	76	10075	0.692845	0.000000
11750	8729	76	10075	0.970441	3.993333
11819	8857	76	10075	0.970441	3.993333
11864	8924	76	10075	0.925944	2.321569
11865	8925	76	10075	0.940158	2.640000
12298	93035	76	10075	0.730512	0.000000
12398	94025	76	10075	0.499287	0.577778
12551	9620	76	10075	0.946850	2.833333
12581	9659	76	10075	0.970441	3.993333
12604	9687	76	10075	0.750057	0.000000
12615	9700	76	10075	0.999914	17.336538
12641	9732	76	10075	0.750057	0.000000
12736	987	76	10075	0.750057	0.000000
12801	9947	76	10075	0.933184	2.470833
12809	996	76	10075	0.965057	3.624242
12818	9969	76	10075	0.711445	0.000000
76	10075	127	10142	0.995770	7.107143
150	10178	127	10142	0.998667	11.148148
207	10260	127	10142	0.777835	0.000000
411	10594	127	10142	0.777835	0.000000
434	1063	127	10142	0.742740	0.000000
477	10721	127	10142	0.777835	0.000000
487	10735	127	10142	0.963620	3.538462
548	10847	127	10142	0.972927	4.195804
685	11078	127	10142	0.998247	10.016667
845	1130	127	10142	0.977147	4.623077
851	113146	127	10142	0.967209	3.118280
920	114784	127	10142	0.972927	4.195804
924	114788	127	10142	0.992969	5.823529
1118	120114	127	10142	0.972927	4.195804
1133	120892	127	10142	0.972927	4.195804
1146	1213	127	10142	0.777835	0.000000
1397	1293	127	10142	0.953243	3.056410
1400	129446	127	10142	0.935886	2.534188
1472	131873	127	10142	0.709120	0.000000
1632	140453	127	10142	0.692845	0.000000
1728	144132	127	10142	0.997751	9.090909
1780	1462	127	10142	0.725749	0.000000
1804	146754	127	10142	0.958559	3.280220
2041	154664	127	10142	0.953243	3.056410
2078	157680	127	10142	0.742740	0.000000
2401	1767	127	10142	0.968413	3.839744
2403	1769	127	10142	0.999595	10.836364
2404	1770	127	10142	0.692845	0.000000
2406	1778	127	10142	0.977147	4.623077
2412	1788	127	10142	0.777835	0.000000
2449	1834	127	10142	0.953243	3.056410
2626	201158	127	10142	0.818067	1.305430
2714	205717	127	10142	0.777835	0.000000
2822	2195	127	10142	0.923254	2.273077
2869	2201	127	10142	0.972927	4.195804
2911	221400	127	10142	0.977147	4.623077
3053	22874	127	10142	0.777835	0.000000
3141	23001	127	10142	0.999860	14.876033
3149	23013	127	10142	0.947684	2.860577
3154	23019	127	10142	0.742740	0.000000
3172	23037	127	10142	0.777835	0.000000
3181	23049	127	10142	0.777835	0.000000
3215	23095	127	10142	0.742740	0.000000
3225	23113	127	10142	0.998667	11.148148
3230	2312	127	10142	0.631151	0.000000
3247	23140	127	10142	0.709120	0.000000
3289	23195	127	10142	0.963620	3.538462
3307	23215	127	10142	0.760099	0.000000
3316	23224	127	10142	0.692845	0.000000
3326	2324	127	10142	0.963620	3.538462
3381	23312	127	10142	0.760099	0.000000
3406	23345	127	10142	0.873670	1.663818
3413	23352	127	10142	0.725749	0.000000
3482	23451	127	10142	0.742740	0.000000
3503	23499	127	10142	0.941895	2.687783
3523	23524	127	10142	0.777835	0.000000
3650	2475	127	10142	0.995026	5.102639
3652	2483	127	10142	0.968413	3.839744
3696	253959	127	10142	0.977147	4.623077
3904	259282	127	10142	0.968413	3.839744
3948	25981	127	10142	0.996517	7.666667
3998	26057	127	10142	0.977147	4.623077
4036	26154	127	10142	0.760099	0.000000
4207	26986	127	10142	0.709120	0.000000
4369	27445	127	10142	0.916653	2.161172
4584	285313	127	10142	0.777835	0.000000
4657	287	127	10142	0.725749	0.000000
4663	288	127	10142	0.616546	0.000000
4719	29072	127	10142	0.264809	0.000000
4887	29994	127	10142	0.760099	0.000000
5127	3371	127	10142	0.977147	4.623077
5139	338	127	10142	0.760099	0.000000
5247	341640	127	10142	0.725749	0.000000
5584	375449	127	10142	0.777835	0.000000
5744	388697	127	10142	0.760099	0.000000
5788	389763	127	10142	0.777835	0.000000
6006	4036	127	10142	0.631151	0.000000
6153	4233	127	10142	0.646077	0.000000
6173	4288	127	10142	0.977147	4.623077
6307	4583	127	10142	0.442385	0.000000
6309	4588	127	10142	0.522769	0.000000
6331	4622	127	10142	0.977147	4.623077
6338	463	127	10142	0.777835	0.000000
6363	4670	127	10142	0.760099	0.000000
6380	4703	127	10142	0.935886	2.534188
6391	472	127	10142	0.953243	3.056410
6407	4744	127	10142	0.999753	12.545455
6421	4771	127	10142	0.692845	0.000000
6472	4853	127	10142	0.968413	3.839744
6591	5042	127	10142	0.968413	3.839744
6770	51168	127	10142	0.972927	4.195804
7111	5290	127	10142	0.760099	0.000000
7126	5314	127	10142	0.994932	6.622222
7149	53353	127	10142	0.646077	0.000000
7208	54014	127	10142	0.742740	0.000000
7296	545	127	10142	0.977147	4.623077
7344	546	127	10142	0.977147	4.623077
7408	54798	127	10142	0.777835	0.000000
7433	54832	127	10142	0.725749	0.000000
7469	54882	127	10142	0.977147	4.623077
7668	55193	127	10142	0.831846	1.451515
7827	55567	127	10142	0.963620	3.538462
7873	55636	127	10142	0.972927	4.195804
8007	55814	127	10142	0.777835	0.000000
8152	56252	127	10142	0.998247	10.016667
8417	5728	127	10142	0.561207	0.000000
8452	57448	127	10142	0.990606	5.192982
8457	57453	127	10142	0.777835	0.000000
8591	57634	127	10142	0.972927	4.195804
8706	5803	127	10142	0.777835	0.000000
8746	58508	127	10142	0.784603	1.159919
8790	5903	127	10142	0.953243	3.056410
9015	6261	127	10142	0.616546	0.000000
9016	6262	127	10142	0.725749	0.000000
9017	6263	127	10142	0.996517	7.666667
9222	64324	127	10142	0.977147	4.623077
9286	64478	127	10142	0.661330	0.000000
